 Protocol, Flow Duration,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd Packets/s, Bwd Packets/s,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Label
6,110746853,112.9061428,0.379243282,2701142.756,4266065.168,10000000,1,111000000,5525101.55,4889530.176,10300000,6396,111000000,5525101.75,4968134.881,10300000,1,0.189621641,0.189621641,8192,1098,20,20,BENIGN
6,5423897,2.212431394,0.737477131,1807965.667,3097815.424,5384945,123,5423897,2711948.5,3780187.902,5384945,38952,0,0,0,0,0,0.553107848,0.184369283,8192,29200,2,20,BENIGN
6,1554998,7.717051726,3.215438219,388749.5,776999.7456,1554249,1,0,0,0,0,0,749,249.6666667,428.9724156,745,1,0.643087644,2.572350575,256,65535,0,20,BENIGN
6,221,54298.64253,9049.773756,221,0,221,221,221,221,0,221,221,0,0,0,0,0,9049.773756,0,913,-1,1,20,BENIGN
6,5167915,2.322019615,0.774006538,1722638.333,2962939.528,5143919,183,5167915,2583957.5,3620332.272,5143919,23996,0,0,0,0,0,0.580504904,0.193501635,8192,29200,2,20,BENIGN
6,63288463,4.408386407,0.142206013,7911057.875,20500000,58500000,3,63300000,10500000,23600000,58500000,3,58600000,58600000,0,58600000,58600000,0.110604677,0.031601336,257,189,6,20,BENIGN
6,4713296,38.40200149,1.272994524,942659.2,2036714.171,4585886,3,4713296,1178324,2271984.015,4585886,3,0,0,0,0,0,1.06082877,0.212165754,253,372,4,20,BENIGN
6,740,24324.32432,4054.054054,370,519.0163774,737,3,740,370,519.0163774,737,3,0,0,0,0,0,4054.054054,0,189,-1,2,20,BENIGN
6,938,19189.76546,3198.294243,469,659.0235201,935,3,938,469,659.0235201,935,3,0,0,0,0,0,3198.294243,0,372,-1,2,20,BENIGN
6,1999333,1338.446372,6.502168473,166611.0833,563336.4602,1955078,51,44255,7375.833333,17079.98041,42234,159,1999055,399811,891809.4956,1995128,457,3.501167639,3.001000834,29200,8,3,32,BENIGN
6,112145676,80.0565864,0.499350505,2039012.291,3764310.801,10000000,4,112000000,3736504,4473527.225,10100000,50534,112000000,4670636.208,4609532.496,10100000,4,0.276426173,0.222924333,8192,303,30,20,BENIGN
6,1049347,11.43568333,4.764868056,262336.75,524642.1671,1049300,1,0,0,0,0,0,47,15.66666667,25.40341184,45,1,0.952973611,3.811894445,256,65535,0,20,BENIGN
6,3,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,252,-1,0,32,BENIGN
6,117457606,58.36999606,0.221356461,4698304.24,16200000,58900000,27,117000000,9035200.462,21900000,58900000,46,117000000,10700000,23600000,59000000,49,0.119191941,0.102164521,8192,64,13,20,BENIGN
6,110288357,63.83266731,0.335484189,3063565.472,4495643.227,10000000,203,110000000,6126295.556,4676655.764,10000000,902,110000000,6486652.059,4594634.137,10000000,10485,0.172275665,0.163208524,8192,80,18,20,BENIGN
6,63266449,4.409920336,0.142255495,7908306.125,20500000,58500000,4,63300000,10500000,23600000,58500000,4,58600000,58600000,0,58600000,58600000,0.110643163,0.031612332,254,622,6,20,BENIGN
6,44181896,157.6890227,0.58847633,1767275.84,3779132.386,10200000,10,40900000,3407267,4978350.662,10200000,49,44200000,3679462.75,4876073.224,10200000,48,0.294238165,0.294238165,29200,5120,12,20,BENIGN
6,5220823,184.0705958,1.532325459,745831.8571,1858051.977,4958752,37,262071,87357,88098.59497,176397,231,5135417,1711805.667,2847892.68,5000201,49310,0.76616273,0.76616273,8192,60,3,20,BENIGN
6,3,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,622,-1,1,20,BENIGN
6,5229328,183.7712226,1.529833279,747046.8571,1857667.175,4959232,48,270096,90032,73902.29082,166252,18689,5144221,1714740.333,2845593.307,5000341,39964,0.764916639,0.764916639,8192,60,3,20,BENIGN
6,149,80536.91275,13422.81879,149,0,149,149,149,149,0,149,149,0,0,0,0,0,13422.81879,0,254,-1,1,20,BENIGN
6,113216757,79.14022833,0.503459042,2021727.804,3770643.198,10000000,4,113000000,3772209.533,4512468.268,10100000,8098,113000000,4526655.64,4629629.688,10100000,4,0.273811058,0.229647984,8192,303,30,20,BENIGN
6,106,113207.5472,18867.92453,106,0,106,106,106,106,0,106,106,0,0,0,0,0,18867.92453,0,254,-1,1,20,BENIGN
17,212,924528.3019,18867.92453,70.66666667,79.05272502,158,4,4,4,0,4,4,50,50,0,50,50,9433.962264,9433.962264,-1,-1,1,20,BENIGN
17,23142,4753.262467,86.42295394,23142,0,23142,23142,0,0,0,0,0,0,0,0,0,0,43.21147697,43.21147697,-1,-1,0,20,BENIGN
6,118455981,50.74458841,0.295468407,3483999.441,14000000,58900000,0,118000000,7897065.4,20700000,58900000,48,118000000,6573624.278,19000000,59000000,0,0.135071272,0.160397135,8192,128,15,20,BENIGN
17,30291,5447.162524,66.02621241,30291,0,30291,30291,0,0,0,0,0,0,0,0,0,0,33.0131062,33.0131062,-1,-1,0,32,BENIGN
6,113604036,71.61717388,0.475335225,2143472.377,3717047.944,10000000,4,114000000,3915625.172,4324655.006,10100000,50436,114000000,4937098.696,4349163.684,10100000,4,0.264075125,0.2112601,8192,294,29,20,BENIGN
6,117541224,152.4656575,0.314783178,3265034,13600000,58900000,3,118000000,7346326.5,20000000,58900000,61,117000000,6182918.368,18500000,59000000,3,0.144630109,0.170153069,8192,64,16,20,BENIGN
17,637,304552.5903,3139.717425,637,0,637,637,0,0,0,0,0,0,0,0,0,0,1569.858713,1569.858713,-1,-1,0,40,BENIGN
17,23857,8718.615082,167.6656746,7952.333333,13768.64922,23851,3,3,3,0,3,3,3,3,0,3,3,83.83283732,83.83283732,-1,-1,1,32,BENIGN
6,5776144,2.077510533,0.692503511,1925381.333,3309221.751,5746504,165,5776144,2888072,4042433.302,5746504,29640,0,0,0,0,0,0.519377633,0.173125878,8192,4380,2,20,BENIGN
17,179300,1489.124373,11.15448968,179300,0,179300,179300,0,0,0,0,0,0,0,0,0,0,5.577244841,5.577244841,-1,-1,0,40,BENIGN
6,3,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,4380,-1,1,20,BENIGN
6,63265671,4.409974566,0.142257244,7908208.875,20500000,58500000,3,63300000,10500000,23600000,58500000,3,58600000,58600000,0,58600000,58600000,0.110644523,0.031612721,258,123,6,20,BENIGN
17,61075,3045.435939,32.746623,61075,0,61075,61075,0,0,0,0,0,0,0,0,0,0,16.3733115,16.3733115,-1,-1,0,32,BENIGN
6,4,20800000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,750000,0,123,-1,2,20,BENIGN
6,117655479,1232.47979,1.232411794,817051.9375,2706151.781,10000000,2,118000000,1837410.688,3860870.648,10100000,115,118000000,1488534.861,3549226.896,10100000,48,0.55246046,0.679951335,8192,1013,64,20,BENIGN
17,179,1206703.911,22346.36872,59.66666667,62.68439466,127,3,3,3,0,3,3,49,49,0,49,49,11173.18436,11173.18436,-1,-1,1,20,BENIGN
17,61205,3169.67568,32.67706887,61205,0,61205,61205,0,0,0,0,0,0,0,0,0,0,16.33853443,16.33853443,-1,-1,0,20,BENIGN
6,114671762,80.87431324,0.523232564,1943589.186,3618613.706,10000000,4,115000000,3581905.906,4315914.376,10100000,7902,115000000,4408493.077,4433307.994,10100000,4,0.28777791,0.235454654,8192,303,31,20,BENIGN
17,224240,1253.121655,8.919015341,224240,0,224240,224240,0,0,0,0,0,0,0,0,0,0,4.45950767,4.45950767,-1,-1,0,32,BENIGN
17,250,1400000,16000,83.33333333,100.976895,197,4,4,4,0,4,4,49,49,0,49,49,8000,8000,-1,-1,1,32,BENIGN
6,63264626,4.410047409,0.142259594,7908078.25,20500000,58500000,3,63300000,10500000,23600000,58500000,3,58600000,58600000,0,58600000,58600000,0.110646351,0.031613243,257,370,6,20,BENIGN
6,851120,5466.914184,23.4984491,44795.78947,53889.00466,151464,3,677956,84744.5,83264.19835,246280,223,755999,75599.9,72103.23068,201551,3,10.5743021,12.92414701,29200,252,4,32,BENIGN
17,71141,3514.14796,28.11318368,71141,0,71141,71141,0,0,0,0,0,0,0,0,0,0,14.05659184,14.05659184,-1,-1,0,32,BENIGN
6,3,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,370,-1,1,20,BENIGN
6,114079362,24.55308262,0.298038132,3456950.364,4604651.376,10000000,619,114000000,7126278.75,4251685.741,10100000,87876,114000000,7126271.063,4281036.057,10100000,619,0.149019066,0.149019066,63142,17415,16,20,BENIGN
6,266809,44.97599406,7.495999011,266809,0,266809,266809,266809,266809,0,266809,266809,0,0,0,0,0,7.495999011,0,370,-1,1,20,BENIGN
6,62264276,4.480900091,0.144545164,7783034.5,20500000,58500000,3,62300000,10400000,23600000,58500000,3,58600000,58600000,0,58600000,58600000,0.112424017,0.032121148,256,384,6,20,BENIGN
6,113715615,24.63162161,0.29899148,3445927.727,4594363.079,10000000,419,114000000,7103532.813,4248701.026,10100000,88167,114000000,7103534.188,4278242.413,10100000,419,0.14949574,0.14949574,64240,17950,16,20,BENIGN
6,3,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,384,-1,1,20,BENIGN
6,115806672,1129.529048,1.968798482,510161.5507,1502556.22,9951811,45,116000000,1024512.354,2006542.974,9951811,49,116000000,1024512.584,2050339.137,10000000,49,0.984399241,0.984399241,8192,5565,113,20,BENIGN
6,4694350,38.55698872,1.278132223,938870,2053396.706,4611950,3,4694350,1173587.5,2292411.691,4611950,3,0,0,0,0,0,1.065110186,0.213022037,251,64,4,20,BENIGN
6,118096457,41.10199513,0.245561982,4217730.607,15400000,58900000,3,118000000,9084342.846,22000000,58900000,159,118000000,8425854.071,21300000,59000000,3,0.118547164,0.127014818,8192,123,13,20,BENIGN
6,1994817,1341.476436,6.516888517,166234.75,562830.4164,1953141,48,41676,6946,16033.65686,39668,156,1994566,398913.2,889772.8919,1990587,463,3.509093817,3.0077947,29200,8,3,32,BENIGN
6,255,168627.451,11764.70588,127.5,177.4838021,253,2,255,127.5,177.4838021,253,2,0,0,0,0,0,11764.70588,0,64,-1,2,20,BENIGN
6,115336672,24.74494842,0.277448616,3720537.806,4895606.291,10200000,41,115000000,7206601.625,4640815.735,10200000,448,115000000,8236118.429,3977120.494,10200000,3090,0.147394577,0.130054039,29200,122,2,32,BENIGN
6,3,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,252,-1,0,32,BENIGN
6,5960557,2.013234669,0.671078223,1986852.333,3427959.304,5945109,101,5960557,2980278.5,4192903.503,5945109,15448,0,0,0,0,0,0.503308667,0.167769556,8192,29200,2,20,BENIGN
6,5959240,2.013679597,0.671226532,1986413.333,3427337.344,5943952,91,5959240,2979620,4192198.518,5943952,15288,0,0,0,0,0,0.503419899,0.167806633,8192,29200,2,20,BENIGN
6,62289053,4.479117703,0.144487668,7786131.625,20500000,58500000,3,62300000,10400000,23600000,58500000,3,58600000,58600000,0,58600000,58600000,0.112379297,0.032108371,256,89,6,20,BENIGN
6,576,20833.33333,3472.222222,576,0,576,576,576,576,0,576,576,0,0,0,0,0,3472.222222,0,29,-1,1,20,BENIGN
6,4720903,38.34012264,1.270943292,944180.6,2014325.822,4547092,3,4720903,1180225.75,2245225.478,4547092,3,0,0,0,0,0,1.05911941,0.211823882,252,128,4,20,BENIGN
6,4720638,38.34227492,1.271014638,944127.6,2050536.069,4612056,4,4720638,1180159.5,2288090.83,4612056,4,0,0,0,0,0,1.059178865,0.211835773,252,64,4,20,BENIGN
6,17,2529411.765,176470.5882,8.5,7.778174593,14,3,17,8.5,7.778174593,14,3,0,0,0,0,0,176470.5882,0,89,-1,2,20,BENIGN
6,1166,42024.01372,3430.531732,388.6666667,669.7270588,1162,1,1166,388.6666667,669.7270588,1162,1,0,0,0,0,0,3430.531732,0,64,-1,3,20,BENIGN
17,23881,11641.05356,167.4971735,7960.333333,13743.5529,23830,3,48,48,0,48,48,3,3,0,3,3,83.74858674,83.74858674,-1,-1,1,20,BENIGN
6,5176,10625.966,965.9969088,1294,2359.5881,4826,4,5176,1725.333333,2690.695325,4826,4,0,0,0,0,0,772.797527,193.1993818,128,0,3,20,BENIGN
17,72180996,3.934553632,0.055416248,24100000,41300000,71800000,23224,72200000,72200000,0,72200000,72200000,71800000,71800000,0,71800000,71800000,0.027708124,0.027708124,-1,-1,1,20,BENIGN
17,51668,2670.898816,38.70867849,51668,0,51668,51668,0,0,0,0,0,0,0,0,0,0,19.35433924,19.35433924,-1,-1,0,20,BENIGN
17,172,953488.3721,23255.81395,57.33333333,59.55109851,121,3,3,3,0,3,3,48,48,0,48,48,11627.90698,11627.90698,-1,-1,1,32,BENIGN
17,939,547390.8413,4259.850905,313,536.0699581,932,3,3,3,0,3,3,4,4,0,4,4,2129.925453,2129.925453,-1,-1,1,20,BENIGN
6,29999947,41.53340671,0.566667668,1874996.688,7449170.387,29800000,1,30000000,2999994.7,9419850.784,29800000,1,589,117.8,143.882591,329,4,0.366667314,0.200000353,8192,2052,9,20,BENIGN
17,31025,14182.1112,128.9282836,10341.66667,17867.27232,30973,4,48,48,0,48,48,4,4,0,4,4,64.46414182,64.46414182,-1,-1,1,32,BENIGN
17,247,1182186.235,16194.33198,82.33333333,57.73502692,149,49,49,49,0,49,49,49,49,0,49,49,8097.165992,8097.165992,-1,-1,1,32,BENIGN
6,69,173913.0435,28985.50725,69,0,69,69,0,0,0,0,0,0,0,0,0,0,14492.75362,14492.75362,16355,2052,0,20,BENIGN
17,30287,3631.921286,66.03493248,30287,0,30287,30287,0,0,0,0,0,0,0,0,0,0,33.01746624,33.01746624,-1,-1,0,40,BENIGN
17,62354,14497.86702,128.2997081,8907.714286,15121.07761,31387,3,62092,20697.33333,35842.77074,62085,3,30964,10321.33333,17832.05399,30912,4,64.14985406,64.14985406,-1,-1,3,20,BENIGN
6,60854141,108.3410248,0.476549328,2173362.179,4150925.69,10000000,19,60900000,4681087.769,5143573.342,10100000,2126,60800000,4343282.714,5108081.744,10100000,19,0.230058296,0.246491032,8192,67,12,20,BENIGN
17,172,1093023.256,23255.81395,57.33333333,59.55109851,121,3,3,3,0,3,3,48,48,0,48,48,11627.90698,11627.90698,-1,-1,1,20,BENIGN
17,324723,234.0456327,6.159095598,324723,0,324723,324723,0,0,0,0,0,0,0,0,0,0,3.079547799,3.079547799,-1,-1,0,32,BENIGN
6,118680090,82.45696477,0.522412816,1945575.246,3667225.409,10000000,4,119000000,3489092.412,4373296.196,10100000,7824,119000000,4562664.462,4528002.699,10100000,4,0.294910461,0.227502355,8192,311,34,20,BENIGN
17,60776,3175.59563,32.90772673,60776,0,60776,60776,0,0,0,0,0,0,0,0,0,0,16.45386337,16.45386337,-1,-1,0,20,BENIGN
17,56706,9734.419638,141.0785455,8100.857143,13876.347,31218,1,56527,18842.33333,32631.54857,56522,1,25484,8494.666667,14708.86421,25479,1,70.53927274,70.53927274,-1,-1,3,20,BENIGN
6,3,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,110,-1,1,20,BENIGN
6,5635033,964.5018938,2.83938,375668.8667,1402632.316,5445346,3,5635033,704379.125,1915854.6,5445346,3,115494,19249,29502.7456,63105,48,1.59715125,1.24222875,8192,110,8,20,BENIGN
17,52982,2415.914839,37.74866936,52982,0,52982,52982,0,0,0,0,0,0,0,0,0,0,18.87433468,18.87433468,-1,-1,0,32,BENIGN
17,188,1021276.596,21276.59574,62.66666667,68.19335256,137,3,3,3,0,3,3,48,48,0,48,48,10638.29787,10638.29787,-1,-1,1,32,BENIGN
6,60952665,111.0533887,0.492185206,2101816.034,4117353.423,10200000,39,61000000,3809541.563,5026588.303,10300000,148,60900000,5072382.833,5251266.498,10300000,216,0.27890495,0.213280256,29200,128,4,32,BENIGN
6,60282157,141.5012406,0.464482384,2232672.481,4195325.77,10000000,48,60300000,4637089,5171897.436,10100000,241,60200000,4630638.154,5178679.023,10100000,48,0.232241192,0.232241192,8192,121,13,20,BENIGN
6,60953212,110.4289631,0.508586816,2031773.733,4061807.956,10200000,39,61000000,3585483.059,4950692.299,10200000,208,60900000,5072381.75,5247202.809,10200000,488,0.295308474,0.213278342,29200,128,4,32,BENIGN
6,60953022,104.5559316,0.492182324,2101828.345,4113472.724,10200000,0,61000000,3809563.875,5020571.409,10200000,258,60900000,5072386.833,5243814.82,10200000,76,0.278903317,0.213279007,29200,128,4,32,BENIGN
6,60953754,80.91380229,0.459364652,2257546.444,4236817.264,10200000,16,61000000,4063583.6,5107041.992,10300000,136,60900000,5533492.182,5254547.594,10300000,213,0.262494087,0.196870565,29200,124,3,32,BENIGN
6,60953703,104.7024165,0.492176825,2101851.828,4116708.754,10200000,3,61000000,3809606.438,5025606.932,10300000,228,60900000,5072464.417,5251688.778,10300000,225,0.278900201,0.213276624,29200,128,4,32,BENIGN
6,60483598,77.22754853,0.446402015,2326292.231,4270036.66,10200000,34,60500000,4652584.462,5191925.161,10200000,122,60400000,5033252.917,5231099.27,10200000,217,0.231467711,0.214934303,29200,123,3,32,BENIGN
6,60954010,146.2906214,0.557797592,1847091.212,3904112.586,10300000,37,61000000,3208105.789,4791543.997,10300000,141,60900000,4682210.308,5195603.294,10300000,228,0.328116231,0.229681361,29200,134,5,32,BENIGN
17,14649083,35.77015708,0.273054634,4883027.667,8409904.224,14600000,24608,14600000,14600000,0,14600000,14600000,14600000,14600000,0,14600000,14600000,0.136527317,0.136527317,-1,-1,1,20,BENIGN
17,193,1326424.87,20725.3886,64.33333333,70.92484285,142,3,3,3,0,3,3,48,48,0,48,48,10362.6943,10362.6943,-1,-1,1,20,BENIGN
6,32103995,225.9531874,0.965611912,1070133.167,5823687.247,31900000,1,32100000,2006499.688,7972802.089,31900000,1,2170,166.9230769,189.8123905,493,3,0.529529113,0.436082799,8192,2049,15,20,BENIGN
17,320,768750,12500,106.6666667,142.3739208,269,3,3,3,0,3,3,48,48,0,48,48,6250,6250,-1,-1,1,20,BENIGN
6,1,12000000,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1000000,1000000,16154,2049,0,20,BENIGN
6,71,169014.0845,28169.01408,71,0,71,71,0,0,0,0,0,0,0,0,0,0,14084.50704,14084.50704,16154,2049,0,20,BENIGN
17,50200,3047.808765,39.84063745,50200,0,50200,50200,0,0,0,0,0,0,0,0,0,0,19.92031873,19.92031873,-1,-1,0,20,BENIGN
17,60313,13562.58186,99.48104057,12062.6,16516.31152,30631,3,30638,10212.66667,17682.79538,30631,3,3,3,0,3,3,66.32069371,33.16034686,-1,-1,3,20,BENIGN
6,57903,9429.563235,86.35131168,14475.75,16607.06491,28978,5,28925,14462.5,20194.26256,28742,183,29166,29166,0,29166,29166,51.81078701,34.54052467,8192,16384,2,20,BENIGN
6,58778,9289.189833,85.06584096,14694.5,16657.01455,29144,120,29634,14817,20361.84687,29215,419,29683,29683,0,29683,29683,51.03950458,34.02633638,8192,16384,2,20,BENIGN
6,29807,402.5899956,67.09833261,29807,0,29807,29807,29807,29807,0,29807,29807,0,0,0,0,0,67.09833261,0,64130,-1,1,20,BENIGN
6,15068,796.3897,132.7316167,15068,0,15068,15068,15068,15068,0,15068,15068,0,0,0,0,0,132.7316167,0,64130,-1,1,20,BENIGN
6,103311,10550.6674,48.39755689,25827.75,18734.15279,45273,220,74256,37128,11518.76947,45273,28983,74548,74548,0,74548,74548,29.03853413,19.35902276,8192,16384,2,20,BENIGN
6,89628,12161.37814,55.78613826,22407,14923.28679,31532,94,60537,30268.5,1786.858836,31532,29005,60717,60717,0,60717,60717,33.47168296,22.3144553,8192,16384,2,20,BENIGN
6,17323,692.7206604,115.4534434,17323,0,17323,17323,17323,17323,0,17323,17323,0,0,0,0,0,115.4534434,0,63586,-1,1,20,BENIGN
6,31286,383.558141,63.92635684,31286,0,31286,31286,31286,31286,0,31286,31286,0,0,0,0,0,63.92635684,0,63586,-1,1,20,BENIGN
6,15355,1172.256594,195.376099,7677.5,10791.15659,15308,47,15355,7677.5,10791.15659,15308,47,0,0,0,0,0,195.376099,0,254,-1,2,20,BENIGN
6,2307220,2846.282539,7.368174686,144201.25,501335.6419,2021259,1,2261001,376833.5,818282.2319,2045145,3618,2283653,253739.2222,665953.1352,2021259,1,3.033954283,4.334220404,8192,131,6,20,BENIGN
6,3,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,123,-1,1,20,BENIGN
6,4698337,38.52426933,1.277047602,939667.4,2017247.937,4547736,3,4698337,1174584.25,2249572.745,4547736,3,0,0,0,0,0,1.064206335,0.212841267,254,123,4,20,BENIGN
6,62449125,94.23670868,0.480391038,2153418.103,4069046.458,10000000,48,62400000,4460651.786,5024490.407,10100000,2333,62400000,4454515.857,5077820.574,10100000,48,0.240195519,0.240195519,8192,122,14,20,BENIGN
6,62448175,196.4028572,0.592491294,1734671.528,3735875.685,10000000,81,62400000,3673422.059,4847353.005,10100000,284,62400000,3464624.222,4796238.23,10100000,225,0.288239008,0.304252286,8192,146,16,20,BENIGN
6,5263117,182.5914187,1.52001181,751873.8571,1855589.033,4959005,140,304112,101370.6667,109629.604,218019,461,5177625,1725875,2835013.844,4999465,85937,0.760005905,0.760005905,8192,60,3,20,BENIGN
17,23753,9935.587084,168.3997811,7917.666667,13707.73878,23746,3,3,3,0,3,3,4,4,0,4,4,84.19989054,84.19989054,-1,-1,1,20,BENIGN
6,5311591,180.925075,1.506140062,758798.7143,1852656.876,4959074,59,352517,117505.6667,121036.1474,251531,16176,5226840,1742280,2821801.678,5000586,101035,0.753070031,0.753070031,8192,60,3,20,BENIGN
6,47,255319.1489,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,42553.19149,0,254,-1,1,20,BENIGN
6,119981721,102.9323458,0.441733954,2307340.788,4158805.947,10200000,21,120000000,4136490.379,4880273.46,10200000,52,120000000,5452634.091,4938587.434,10200000,790,0.250038087,0.191695867,29200,304,10,32,BENIGN
6,121,99173.55372,16528.92562,121,0,121,121,121,121,0,121,121,0,0,0,0,0,16528.92562,0,254,-1,1,20,BENIGN
6,2001692,1336.869009,6.494505648,166807.6667,565193.1356,1961237,19,40455,6742.5,15560.39952,38499,145,2001374,400274.8,892902.4926,1997547,489,3.497041503,2.997464145,29200,8,3,32,BENIGN
6,5453625,2.200371313,0.733457104,1817875,3074952.354,5368183,97,5453625,2726812.5,3735461.984,5368183,85442,0,0,0,0,0,0.550092828,0.183364276,8192,29200,2,20,BENIGN
17,892,230941.704,4484.304933,297.3333333,509.8002877,886,3,3,3,0,3,3,3,3,0,3,3,2242.152466,2242.152466,-1,-1,1,32,BENIGN
6,4,7750000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,500000,0,252,-1,0,32,BENIGN
6,48392,27173.91304,144.6520086,8065.333333,12147.96766,24141,4,24616,12308,16857.42566,24228,388,24251,8083.666667,13630.56368,23821,4,61.99371797,82.65829063,8192,31,2,20,BENIGN
17,284,1140845.07,14084.50704,94.66666667,121.1376627,232,3,3,3,0,3,3,49,49,0,49,49,7042.253521,7042.253521,-1,-1,1,32,BENIGN
17,30743,12165.37098,195.1663793,6148.6,13363.46792,30049,3,30099,10033,17334.37844,30049,3,3,3,0,3,3,130.1109196,65.05545978,-1,-1,3,20,BENIGN
6,15302,784.2112142,130.701869,15302,0,15302,15302,15302,15302,0,15302,15302,0,0,0,0,0,130.701869,0,253,-1,1,20,BENIGN
6,2034312,3150.942432,8.848200276,119665.4118,445033.721,1845439,1,2034193,339032.1667,750123.7776,1869079,516,2010771,201077.1,578439.078,1845439,1,3.440966774,5.407233502,8192,131,6,20,BENIGN
17,31094,5402.971634,64.32109089,31094,0,31094,31094,0,0,0,0,0,0,0,0,0,0,32.16054544,32.16054544,-1,-1,0,40,BENIGN
6,15750,761.9047619,126.984127,15750,0,15750,15750,15750,15750,0,15750,15750,0,0,0,0,0,126.984127,0,253,-1,1,20,BENIGN
17,78748,2438.15716,25.39747041,78748,0,78748,78748,0,0,0,0,0,0,0,0,0,0,12.69873521,12.69873521,-1,-1,0,20,BENIGN
